run,modelname,treatname,angle,spd,t,channel,value
20120521164435,noisefloor,no,0,0,9.75,U,0.0
20120521164435,noisefloor,no,0,0,9.78125,U,0.0
20120521164435,noisefloor,no,0,0,9.8125,U,0.0
20120521164435,noisefloor,no,0,0,9.84375,U,0.0
20120521164435,noisefloor,no,0,0,9.875,U,0.0
20120521164435,noisefloor,no,0,0,9.90625,U,0.0
20120521164435,noisefloor,no,0,0,9.9375,U,0.0
20120521164435,noisefloor,no,0,0,9.96875,U,0.0
20120521164435,noisefloor,no,0,0,10.0,U,0.0
20120521164435,noisefloor,no,0,0,10.03125,U,0.0
20120521164435,noisefloor,no,0,0,10.0625,U,0.0
20120521164435,noisefloor,no,0,0,10.09375,U,0.0
20120521164435,noisefloor,no,0,0,10.125,U,0.0
20120521164435,noisefloor,no,0,0,10.15625,U,0.0
20120521164435,noisefloor,no,0,0,10.1875,U,0.0
20120521164435,noisefloor,no,0,0,10.21875,U,0.0
20120521164435,noisefloor,no,0,0,10.25,U,0.0
20120521164435,noisefloor,no,0,0,10.28125,U,0.0
20120521164435,noisefloor,no,0,0,10.3125,U,0.0
20120521164435,noisefloor,no,0,0,10.34375,U,0.0
20120521164435,noisefloor,no,0,0,10.375,U,0.0
20120521164435,noisefloor,no,0,0,10.40625,U,0.0
20120521164435,noisefloor,no,0,0,10.4375,U,0.0
20120521164435,noisefloor,no,0,0,10.46875,U,0.0
20120521164435,noisefloor,no,0,0,10.5,U,0.0
20120521164435,noisefloor,no,0,0,10.53125,U,0.0
20120521164435,noisefloor,no,0,0,10.5625,U,0.0
20120521164435,noisefloor,no,0,0,10.59375,U,0.0
20120521164435,noisefloor,no,0,0,10.625,U,0.0
20120521164435,noisefloor,no,0,0,10.65625,U,0.0
20120521164435,noisefloor,no,0,0,10.6875,U,0.0
20120521164435,noisefloor,no,0,0,10.71875,U,0.0
20120521164435,noisefloor,no,0,0,10.75,U,0.0
20120521164435,noisefloor,no,0,0,10.78125,U,0.0
20120521164435,noisefloor,no,0,0,10.8125,U,0.0
20120521164435,noisefloor,no,0,0,10.84375,U,0.0
20120521164435,noisefloor,no,0,0,10.875,U,0.0
20120521164435,noisefloor,no,0,0,10.90625,U,0.0
20120521164435,noisefloor,no,0,0,10.9375,U,0.0
20120521164435,noisefloor,no,0,0,10.96875,U,0.0
20120521164435,noisefloor,no,0,0,11.0,U,0.0
20120521164435,noisefloor,no,0,0,11.03125,U,0.0
20120521164435,noisefloor,no,0,0,11.0625,U,0.0
20120521164435,noisefloor,no,0,0,11.09375,U,0.0
20120521164435,noisefloor,no,0,0,11.125,U,0.0
20120521164435,noisefloor,no,0,0,11.15625,U,0.0
20120521164435,noisefloor,no,0,0,11.1875,U,0.0
20120521164435,noisefloor,no,0,0,11.21875,U,0.0
20120521164435,noisefloor,no,0,0,11.25,U,0.0
20120521164435,noisefloor,no,0,0,11.28125,U,0.0
20120521164435,noisefloor,no,0,0,11.3125,U,0.0
20120521164435,noisefloor,no,0,0,11.34375,U,0.0
20120521164435,noisefloor,no,0,0,11.375,U,0.0
20120521164435,noisefloor,no,0,0,11.40625,U,0.0
20120521164435,noisefloor,no,0,0,11.4375,U,0.0
20120521164435,noisefloor,no,0,0,11.46875,U,0.0
20120521164435,noisefloor,no,0,0,11.5,U,0.0
20120521164435,noisefloor,no,0,0,11.53125,U,0.0
20120521164435,noisefloor,no,0,0,11.5625,U,0.0
20120521164435,noisefloor,no,0,0,11.59375,U,0.0
20120521164435,noisefloor,no,0,0,11.625,U,0.0
20120521164435,noisefloor,no,0,0,11.65625,U,0.0
20120521164435,noisefloor,no,0,0,11.6875,U,0.0
20120521164435,noisefloor,no,0,0,11.71875,U,0.0
20120521164435,noisefloor,no,0,0,11.75,U,0.0
20120521164435,noisefloor,no,0,0,11.78125,U,0.0
20120521164435,noisefloor,no,0,0,11.8125,U,0.0
20120521164435,noisefloor,no,0,0,11.84375,U,0.0
20120521164435,noisefloor,no,0,0,11.875,U,0.0
20120521164435,noisefloor,no,0,0,11.90625,U,0.0
20120521164435,noisefloor,no,0,0,11.9375,U,0.0
20120521164435,noisefloor,no,0,0,11.96875,U,0.0
20120521164435,noisefloor,no,0,0,12.0,U,0.0
20120521164435,noisefloor,no,0,0,12.03125,U,0.0
20120521164435,noisefloor,no,0,0,12.0625,U,0.0
20120521164435,noisefloor,no,0,0,12.09375,U,0.0
20120521164435,noisefloor,no,0,0,12.125,U,0.0
20120521164435,noisefloor,no,0,0,12.15625,U,0.0
20120521164435,noisefloor,no,0,0,12.1875,U,0.0
20120521164435,noisefloor,no,0,0,12.21875,U,0.0
20120521164435,noisefloor,no,0,0,12.25,U,0.0
20120521164435,noisefloor,no,0,0,12.28125,U,0.0
20120521164435,noisefloor,no,0,0,12.3125,U,0.0
20120521164435,noisefloor,no,0,0,12.34375,U,0.0
20120521164435,noisefloor,no,0,0,12.375,U,0.0
20120521164435,noisefloor,no,0,0,12.40625,U,0.0
20120521164435,noisefloor,no,0,0,12.4375,U,0.0
20120521164435,noisefloor,no,0,0,12.46875,U,0.0
20120521164435,noisefloor,no,0,0,12.5,U,0.0
20120521164435,noisefloor,no,0,0,12.53125,U,0.0
20120521164435,noisefloor,no,0,0,12.5625,U,0.0
20120521164435,noisefloor,no,0,0,12.59375,U,0.0
20120521164435,noisefloor,no,0,0,12.625,U,0.0
20120521164435,noisefloor,no,0,0,12.65625,U,0.0
20120521164435,noisefloor,no,0,0,12.6875,U,0.0
20120521164435,noisefloor,no,0,0,12.71875,U,0.0
20120521164435,noisefloor,no,0,0,12.75,U,0.0
20120521164435,noisefloor,no,0,0,12.78125,U,0.0
20120521164435,noisefloor,no,0,0,12.8125,U,0.0
20120521164435,noisefloor,no,0,0,12.84375,U,0.0
20120521164435,noisefloor,no,0,0,12.875,U,0.0
20120521164435,noisefloor,no,0,0,12.90625,U,0.0
20120521164435,noisefloor,no,0,0,12.9375,U,0.0
20120521164435,noisefloor,no,0,0,12.96875,U,0.0
20120521164435,noisefloor,no,0,0,13.0,U,0.0
20120521164435,noisefloor,no,0,0,13.03125,U,0.0
20120521164435,noisefloor,no,0,0,13.0625,U,0.0
20120521164435,noisefloor,no,0,0,13.09375,U,0.0
20120521164435,noisefloor,no,0,0,13.125,U,0.0
20120521164435,noisefloor,no,0,0,13.15625,U,0.0
20120521164435,noisefloor,no,0,0,13.1875,U,0.0
20120521164435,noisefloor,no,0,0,13.21875,U,0.0
20120521164435,noisefloor,no,0,0,13.25,U,0.0
20120521164435,noisefloor,no,0,0,13.28125,U,0.0
20120521164435,noisefloor,no,0,0,13.3125,U,0.0
20120521164435,noisefloor,no,0,0,13.34375,U,0.0
20120521164435,noisefloor,no,0,0,13.375,U,0.0
20120521164435,noisefloor,no,0,0,13.40625,U,0.0
20120521164435,noisefloor,no,0,0,13.4375,U,0.0
20120521164435,noisefloor,no,0,0,13.46875,U,0.0
20120521164435,noisefloor,no,0,0,13.5,U,0.0
20120521164435,noisefloor,no,0,0,13.53125,U,0.0
20120521164435,noisefloor,no,0,0,13.5625,U,0.0
20120521164435,noisefloor,no,0,0,13.59375,U,0.0
20120521164435,noisefloor,no,0,0,13.625,U,0.0
20120521164435,noisefloor,no,0,0,13.65625,U,0.0
20120521164435,noisefloor,no,0,0,13.6875,U,0.0
20120521164435,noisefloor,no,0,0,13.71875,U,0.0
20120521164435,noisefloor,no,0,0,13.75,U,0.0
20120521164435,noisefloor,no,0,0,13.78125,U,0.0
20120521164435,noisefloor,no,0,0,13.8125,U,0.0
20120521164435,noisefloor,no,0,0,13.84375,U,0.0
20120521164435,noisefloor,no,0,0,13.875,U,0.0
20120521164435,noisefloor,no,0,0,13.90625,U,0.0
20120521164435,noisefloor,no,0,0,13.9375,U,0.0
20120521164435,noisefloor,no,0,0,13.96875,U,0.0
20120521164435,noisefloor,no,0,0,14.0,U,0.0
20120521164435,noisefloor,no,0,0,14.03125,U,0.0
20120521164435,noisefloor,no,0,0,14.0625,U,0.0
20120521164435,noisefloor,no,0,0,14.09375,U,0.0
20120521164435,noisefloor,no,0,0,14.125,U,0.0
20120521164435,noisefloor,no,0,0,14.15625,U,0.0
20120521164435,noisefloor,no,0,0,14.1875,U,0.0
20120521164435,noisefloor,no,0,0,14.21875,U,0.0
20120521164435,noisefloor,no,0,0,14.25,U,0.0
20120521164435,noisefloor,no,0,0,14.28125,U,0.0
20120521164435,noisefloor,no,0,0,14.3125,U,0.0
20120521164435,noisefloor,no,0,0,14.34375,U,0.0
20120521164435,noisefloor,no,0,0,14.375,U,0.0
20120521164435,noisefloor,no,0,0,14.40625,U,0.0
20120521164435,noisefloor,no,0,0,14.4375,U,0.0
20120521164435,noisefloor,no,0,0,14.46875,U,0.0
20120521164435,noisefloor,no,0,0,14.5,U,0.0
20120521164435,noisefloor,no,0,0,14.53125,U,0.0
20120521164435,noisefloor,no,0,0,14.5625,U,0.0
20120521164435,noisefloor,no,0,0,14.59375,U,0.0
20120521164435,noisefloor,no,0,0,14.625,U,0.0
20120521164435,noisefloor,no,0,0,14.65625,U,0.0
20120521164435,noisefloor,no,0,0,14.6875,U,0.0
20120521164435,noisefloor,no,0,0,14.71875,U,0.0
20120521164435,noisefloor,no,0,0,14.75,U,0.0
20120521164435,noisefloor,no,0,0,14.78125,U,0.0
20120521164435,noisefloor,no,0,0,14.8125,U,0.0
20120521164435,noisefloor,no,0,0,14.84375,U,0.0
20120521164435,noisefloor,no,0,0,14.875,U,0.0
20120521164435,noisefloor,no,0,0,14.90625,U,0.0
20120521164435,noisefloor,no,0,0,14.9375,U,0.0
20120521164435,noisefloor,no,0,0,14.96875,U,0.0
20120521164435,noisefloor,no,0,0,15.0,U,0.0
20120521164435,noisefloor,no,0,0,15.03125,U,0.0
20120521164435,noisefloor,no,0,0,15.0625,U,0.0
20120521164435,noisefloor,no,0,0,15.09375,U,0.0
20120521164435,noisefloor,no,0,0,15.125,U,0.0
20120521164435,noisefloor,no,0,0,15.15625,U,0.0
20120521164435,noisefloor,no,0,0,15.1875,U,0.0
20120521164435,noisefloor,no,0,0,15.21875,U,0.0
20120521164435,noisefloor,no,0,0,15.25,U,0.0
20120521164435,noisefloor,no,0,0,15.28125,U,0.0
20120521164435,noisefloor,no,0,0,15.3125,U,0.0
20120521164435,noisefloor,no,0,0,15.34375,U,0.0
20120521164435,noisefloor,no,0,0,15.375,U,0.0
20120521164435,noisefloor,no,0,0,15.40625,U,0.0
20120521164435,noisefloor,no,0,0,15.4375,U,0.0
20120521164435,noisefloor,no,0,0,15.46875,U,0.0
20120521164435,noisefloor,no,0,0,15.5,U,0.0
20120521164435,noisefloor,no,0,0,15.53125,U,0.0
20120521164435,noisefloor,no,0,0,15.5625,U,0.0
20120521164435,noisefloor,no,0,0,15.59375,U,0.0
20120521164435,noisefloor,no,0,0,15.625,U,0.0
20120521164435,noisefloor,no,0,0,15.65625,U,0.0
20120521164435,noisefloor,no,0,0,15.6875,U,0.0
20120521164435,noisefloor,no,0,0,15.71875,U,0.0
20120521164435,noisefloor,no,0,0,15.75,U,0.0
20120521164435,noisefloor,no,0,0,15.78125,U,0.0
20120521164435,noisefloor,no,0,0,15.8125,U,0.0
20120521164435,noisefloor,no,0,0,15.84375,U,0.0
20120521164435,noisefloor,no,0,0,15.875,U,0.0
20120521164435,noisefloor,no,0,0,15.90625,U,0.0
20120521164435,noisefloor,no,0,0,15.9375,U,0.0
20120521164435,noisefloor,no,0,0,15.96875,U,0.0
20120521164435,noisefloor,no,0,0,16.0,U,0.0
20120521164435,noisefloor,no,0,0,16.03125,U,0.0
20120521164435,noisefloor,no,0,0,16.0625,U,0.0
20120521164435,noisefloor,no,0,0,16.09375,U,0.0
20120521164435,noisefloor,no,0,0,16.125,U,0.0
20120521164435,noisefloor,no,0,0,16.15625,U,0.0
20120521164435,noisefloor,no,0,0,16.1875,U,0.0
20120521164435,noisefloor,no,0,0,16.21875,U,0.0
20120521164435,noisefloor,no,0,0,16.25,U,0.0
20120521164435,noisefloor,no,0,0,16.28125,U,0.0
20120521164435,noisefloor,no,0,0,16.3125,U,0.0
20120521164435,noisefloor,no,0,0,16.34375,U,0.0
20120521164435,noisefloor,no,0,0,16.375,U,0.0
20120521164435,noisefloor,no,0,0,16.40625,U,0.0
20120521164435,noisefloor,no,0,0,16.4375,U,0.0
20120521164435,noisefloor,no,0,0,16.46875,U,0.0
20120521164435,noisefloor,no,0,0,16.5,U,0.0
20120521164435,noisefloor,no,0,0,16.53125,U,0.0
20120521164435,noisefloor,no,0,0,16.5625,U,0.0
20120521164435,noisefloor,no,0,0,16.59375,U,0.0
20120521164435,noisefloor,no,0,0,16.625,U,0.0
20120521164435,noisefloor,no,0,0,16.65625,U,0.0
20120521164435,noisefloor,no,0,0,16.6875,U,0.0
20120521164435,noisefloor,no,0,0,16.71875,U,0.0
20120521164435,noisefloor,no,0,0,16.75,U,0.0
20120521164435,noisefloor,no,0,0,16.78125,U,0.0
20120521164435,noisefloor,no,0,0,16.8125,U,0.0
20120521164435,noisefloor,no,0,0,16.84375,U,0.0
20120521164435,noisefloor,no,0,0,16.875,U,0.0
20120521164435,noisefloor,no,0,0,16.90625,U,0.0
20120521164435,noisefloor,no,0,0,16.9375,U,0.0
20120521164435,noisefloor,no,0,0,16.96875,U,0.0
20120521164435,noisefloor,no,0,0,17.0,U,0.0
20120521164435,noisefloor,no,0,0,17.03125,U,0.0
20120521164435,noisefloor,no,0,0,17.0625,U,0.0
20120521164435,noisefloor,no,0,0,17.09375,U,0.0
20120521164435,noisefloor,no,0,0,17.125,U,0.0
20120521164435,noisefloor,no,0,0,17.15625,U,0.0
20120521164435,noisefloor,no,0,0,17.1875,U,0.0
20120521164435,noisefloor,no,0,0,17.21875,U,0.0
20120521164435,noisefloor,no,0,0,17.25,U,0.0
20120521164435,noisefloor,no,0,0,17.28125,U,0.0
20120521164435,noisefloor,no,0,0,17.3125,U,0.0
20120521164435,noisefloor,no,0,0,17.34375,U,0.0
20120521164435,noisefloor,no,0,0,17.375,U,0.0
20120521164435,noisefloor,no,0,0,17.40625,U,0.0
20120521164435,noisefloor,no,0,0,17.4375,U,0.0
20120521164435,noisefloor,no,0,0,17.46875,U,0.0
20120521164435,noisefloor,no,0,0,17.5,U,0.0
20120521164435,noisefloor,no,0,0,17.53125,U,0.0
20120521164435,noisefloor,no,0,0,17.5625,U,0.0
20120521164435,noisefloor,no,0,0,17.59375,U,0.0
20120521164435,noisefloor,no,0,0,17.625,U,0.0
20120521164435,noisefloor,no,0,0,17.65625,U,0.0
20120521164435,noisefloor,no,0,0,17.6875,U,0.0
20120521164435,noisefloor,no,0,0,17.71875,U,0.0
20120521164435,noisefloor,no,0,0,17.75,U,0.0
20120521164435,noisefloor,no,0,0,17.78125,U,0.0
20120521164435,noisefloor,no,0,0,17.8125,U,0.0
20120521164435,noisefloor,no,0,0,17.84375,U,0.0
20120521164435,noisefloor,no,0,0,17.875,U,0.0
20120521164435,noisefloor,no,0,0,17.90625,U,0.0
20120521164435,noisefloor,no,0,0,17.9375,U,0.0
20120521164435,noisefloor,no,0,0,17.96875,U,0.0
20120521164435,noisefloor,no,0,0,18.0,U,0.0
20120521164435,noisefloor,no,0,0,18.03125,U,0.0
20120521164435,noisefloor,no,0,0,18.0625,U,0.0
20120521164435,noisefloor,no,0,0,18.09375,U,0.0
20120521164435,noisefloor,no,0,0,18.125,U,0.0
20120521164435,noisefloor,no,0,0,18.15625,U,0.0
20120521164435,noisefloor,no,0,0,18.1875,U,0.0
20120521164435,noisefloor,no,0,0,18.21875,U,0.0
20120521164435,noisefloor,no,0,0,18.25,U,0.0
20120521164435,noisefloor,no,0,0,18.28125,U,0.0
20120521164435,noisefloor,no,0,0,18.3125,U,0.0
20120521164435,noisefloor,no,0,0,18.34375,U,0.0
20120521164435,noisefloor,no,0,0,18.375,U,0.0
20120521164435,noisefloor,no,0,0,18.40625,U,0.0
20120521164435,noisefloor,no,0,0,18.4375,U,0.0
20120521164435,noisefloor,no,0,0,18.46875,U,0.0
20120521164435,noisefloor,no,0,0,18.5,U,0.0
20120521164435,noisefloor,no,0,0,18.53125,U,0.0
20120521164435,noisefloor,no,0,0,18.5625,U,0.0
20120521164435,noisefloor,no,0,0,18.59375,U,0.0
20120521164435,noisefloor,no,0,0,18.625,U,0.0
20120521164435,noisefloor,no,0,0,18.65625,U,0.0
20120521164435,noisefloor,no,0,0,18.6875,U,0.0
20120521164435,noisefloor,no,0,0,18.71875,U,0.0
20120521164435,noisefloor,no,0,0,18.75,U,0.0
20120521164435,noisefloor,no,0,0,18.78125,U,0.0
20120521164435,noisefloor,no,0,0,18.8125,U,0.0
20120521164435,noisefloor,no,0,0,18.84375,U,0.0
20120521164435,noisefloor,no,0,0,18.875,U,0.0
20120521164435,noisefloor,no,0,0,18.90625,U,0.0
20120521164435,noisefloor,no,0,0,18.9375,U,0.0
20120521164435,noisefloor,no,0,0,18.96875,U,0.0
20120521164435,noisefloor,no,0,0,19.0,U,0.0
20120521164435,noisefloor,no,0,0,19.03125,U,0.0
20120521164435,noisefloor,no,0,0,19.0625,U,0.0
20120521164435,noisefloor,no,0,0,19.09375,U,0.0
20120521164435,noisefloor,no,0,0,19.125,U,0.0
20120521164435,noisefloor,no,0,0,19.15625,U,0.0
20120521164435,noisefloor,no,0,0,19.1875,U,0.0
20120521164435,noisefloor,no,0,0,19.21875,U,0.0
20120521164435,noisefloor,no,0,0,19.25,U,0.0
20120521164435,noisefloor,no,0,0,19.28125,U,0.0
20120521164435,noisefloor,no,0,0,19.3125,U,0.0
20120521164435,noisefloor,no,0,0,19.34375,U,0.0
20120521164435,noisefloor,no,0,0,19.375,U,0.0
20120521164435,noisefloor,no,0,0,19.40625,U,0.0
20120521164435,noisefloor,no,0,0,19.4375,U,0.0
20120521164435,noisefloor,no,0,0,19.46875,U,0.0
20120521164435,noisefloor,no,0,0,19.5,U,0.0
20120521164435,noisefloor,no,0,0,19.53125,U,0.0
20120521164435,noisefloor,no,0,0,19.5625,U,0.0
20120521164435,noisefloor,no,0,0,19.59375,U,0.0
20120521164435,noisefloor,no,0,0,19.625,U,0.0
20120521164435,noisefloor,no,0,0,19.65625,U,0.0
20120521164435,noisefloor,no,0,0,19.6875,U,0.0
20120521164435,noisefloor,no,0,0,19.71875,U,0.0
20120521164435,noisefloor,no,0,0,19.75,U,0.0
20120521164435,noisefloor,no,0,0,19.78125,U,0.0
20120521164435,noisefloor,no,0,0,19.8125,U,0.0
20120521164435,noisefloor,no,0,0,19.84375,U,0.0
20120521164435,noisefloor,no,0,0,19.875,U,0.0
20120521164435,noisefloor,no,0,0,19.90625,U,0.0
20120521164435,noisefloor,no,0,0,19.9375,U,0.0
20120521164435,noisefloor,no,0,0,19.96875,U,0.0
20120521164435,noisefloor,no,0,0,20.0,U,0.0
20120521164435,noisefloor,no,0,0,20.03125,U,0.0
20120521164435,noisefloor,no,0,0,20.0625,U,0.0
20120521164435,noisefloor,no,0,0,20.09375,U,0.0
20120521164435,noisefloor,no,0,0,20.125,U,0.0
20120521164435,noisefloor,no,0,0,20.15625,U,0.0
20120521164435,noisefloor,no,0,0,20.1875,U,0.0
20120521164435,noisefloor,no,0,0,20.21875,U,0.0
20120521164435,noisefloor,no,0,0,20.25,U,0.0
20120521164435,noisefloor,no,0,0,20.28125,U,0.0
20120521164435,noisefloor,no,0,0,20.3125,U,0.0
20120521164435,noisefloor,no,0,0,20.34375,U,0.0
20120521164435,noisefloor,no,0,0,20.375,U,0.0
20120521164435,noisefloor,no,0,0,20.40625,U,0.0
20120521164435,noisefloor,no,0,0,20.4375,U,0.0
20120521164435,noisefloor,no,0,0,20.46875,U,0.0
20120521164435,noisefloor,no,0,0,20.5,U,0.0
20120521164435,noisefloor,no,0,0,20.53125,U,0.0
20120521164435,noisefloor,no,0,0,20.5625,U,0.0
20120521164435,noisefloor,no,0,0,20.59375,U,0.0
20120521164435,noisefloor,no,0,0,20.625,U,0.0
20120521164435,noisefloor,no,0,0,20.65625,U,0.0
20120521164435,noisefloor,no,0,0,20.6875,U,0.0
20120521164435,noisefloor,no,0,0,20.71875,U,0.0
20120521164435,noisefloor,no,0,0,20.75,U,0.0
20120521164435,noisefloor,no,0,0,20.78125,U,0.0
20120521164435,noisefloor,no,0,0,20.8125,U,0.0
20120521164435,noisefloor,no,0,0,20.84375,U,0.0
20120521164435,noisefloor,no,0,0,20.875,U,0.0
20120521164435,noisefloor,no,0,0,20.90625,U,0.0
20120521164435,noisefloor,no,0,0,20.9375,U,0.0
20120521164435,noisefloor,no,0,0,20.96875,U,0.0
20120521164435,noisefloor,no,0,0,21.0,U,0.0
20120521164435,noisefloor,no,0,0,21.03125,U,0.0
20120521164435,noisefloor,no,0,0,21.0625,U,0.0
20120521164435,noisefloor,no,0,0,21.09375,U,0.0
20120521164435,noisefloor,no,0,0,21.125,U,0.0
20120521164435,noisefloor,no,0,0,21.15625,U,0.0
20120521164435,noisefloor,no,0,0,21.1875,U,0.0
20120521164435,noisefloor,no,0,0,21.21875,U,0.0
20120521164435,noisefloor,no,0,0,21.25,U,0.0
20120521164435,noisefloor,no,0,0,21.28125,U,0.0
20120521164435,noisefloor,no,0,0,21.3125,U,0.0
20120521164435,noisefloor,no,0,0,21.34375,U,0.0
20120521164435,noisefloor,no,0,0,21.375,U,0.0
20120521164435,noisefloor,no,0,0,21.40625,U,0.0
20120521164435,noisefloor,no,0,0,21.4375,U,0.0
20120521164435,noisefloor,no,0,0,21.46875,U,0.0
20120521164435,noisefloor,no,0,0,21.5,U,0.0
20120521164435,noisefloor,no,0,0,21.53125,U,0.0
20120521164435,noisefloor,no,0,0,21.5625,U,0.0
20120521164435,noisefloor,no,0,0,21.59375,U,0.0
20120521164435,noisefloor,no,0,0,21.625,U,0.0
20120521164435,noisefloor,no,0,0,21.65625,U,0.0
20120521164435,noisefloor,no,0,0,21.6875,U,0.0
20120521164435,noisefloor,no,0,0,21.71875,U,0.0
20120521164435,noisefloor,no,0,0,21.75,U,0.0
20120521164435,noisefloor,no,0,0,21.78125,U,0.0
20120521164435,noisefloor,no,0,0,21.8125,U,0.0
20120521164435,noisefloor,no,0,0,21.84375,U,0.0
20120521164435,noisefloor,no,0,0,21.875,U,0.0
20120521164435,noisefloor,no,0,0,21.90625,U,0.0
20120521164435,noisefloor,no,0,0,21.9375,U,0.0
20120521164435,noisefloor,no,0,0,21.96875,U,0.0
20120521164435,noisefloor,no,0,0,22.0,U,0.0
20120521164435,noisefloor,no,0,0,22.03125,U,0.0
20120521164435,noisefloor,no,0,0,22.0625,U,0.0
20120521164435,noisefloor,no,0,0,22.09375,U,0.0
20120521164435,noisefloor,no,0,0,22.125,U,0.0
20120521164435,noisefloor,no,0,0,22.15625,U,0.0
20120521164435,noisefloor,no,0,0,22.1875,U,0.0
20120521164435,noisefloor,no,0,0,22.21875,U,0.0
20120521164435,noisefloor,no,0,0,22.25,U,0.0
20120521164435,noisefloor,no,0,0,22.28125,U,0.0
20120521164435,noisefloor,no,0,0,22.3125,U,0.0
20120521164435,noisefloor,no,0,0,22.34375,U,0.0
20120521164435,noisefloor,no,0,0,22.375,U,0.0
20120521164435,noisefloor,no,0,0,22.40625,U,0.0
20120521164435,noisefloor,no,0,0,22.4375,U,0.0
20120521164435,noisefloor,no,0,0,22.46875,U,0.0
20120521164435,noisefloor,no,0,0,22.5,U,0.0
20120521164435,noisefloor,no,0,0,22.53125,U,0.0
20120521164435,noisefloor,no,0,0,22.5625,U,0.0
20120521164435,noisefloor,no,0,0,22.59375,U,0.0
20120521164435,noisefloor,no,0,0,22.625,U,0.0
20120521164435,noisefloor,no,0,0,22.65625,U,0.0
20120521164435,noisefloor,no,0,0,22.6875,U,0.0
20120521164435,noisefloor,no,0,0,22.71875,U,0.0
20120521164435,noisefloor,no,0,0,22.75,U,0.0
20120521164435,noisefloor,no,0,0,22.78125,U,0.0
20120521164435,noisefloor,no,0,0,22.8125,U,0.0
20120521164435,noisefloor,no,0,0,22.84375,U,0.0
20120521164435,noisefloor,no,0,0,22.875,U,0.0
20120521164435,noisefloor,no,0,0,22.90625,U,0.0
20120521164435,noisefloor,no,0,0,22.9375,U,0.0
20120521164435,noisefloor,no,0,0,22.96875,U,0.0
20120521164435,noisefloor,no,0,0,23.0,U,0.0
20120521164435,noisefloor,no,0,0,23.03125,U,0.0
20120521164435,noisefloor,no,0,0,23.0625,U,0.0
20120521164435,noisefloor,no,0,0,23.09375,U,0.0
20120521164435,noisefloor,no,0,0,23.125,U,0.0
20120521164435,noisefloor,no,0,0,23.15625,U,0.0
20120521164435,noisefloor,no,0,0,23.1875,U,0.0
20120521164435,noisefloor,no,0,0,23.21875,U,0.0
20120521164435,noisefloor,no,0,0,23.25,U,0.0
20120521164435,noisefloor,no,0,0,23.28125,U,0.0
20120521164435,noisefloor,no,0,0,23.3125,U,0.0
20120521164435,noisefloor,no,0,0,23.34375,U,0.0
20120521164435,noisefloor,no,0,0,23.375,U,0.0
20120521164435,noisefloor,no,0,0,23.40625,U,0.0
20120521164435,noisefloor,no,0,0,23.4375,U,0.0
20120521164435,noisefloor,no,0,0,23.46875,U,0.0
20120521164435,noisefloor,no,0,0,23.5,U,0.0
20120521164435,noisefloor,no,0,0,23.53125,U,0.0
20120521164435,noisefloor,no,0,0,23.5625,U,0.0
20120521164435,noisefloor,no,0,0,23.59375,U,0.0
20120521164435,noisefloor,no,0,0,23.625,U,0.0
20120521164435,noisefloor,no,0,0,23.65625,U,0.0
20120521164435,noisefloor,no,0,0,23.6875,U,0.0
20120521164435,noisefloor,no,0,0,23.71875,U,0.0
20120521164435,noisefloor,no,0,0,23.75,U,0.0
20120521164435,noisefloor,no,0,0,23.78125,U,0.0
20120521164435,noisefloor,no,0,0,23.8125,U,0.0
20120521164435,noisefloor,no,0,0,23.84375,U,0.0
20120521164435,noisefloor,no,0,0,23.875,U,0.0
20120521164435,noisefloor,no,0,0,23.90625,U,0.0
20120521164435,noisefloor,no,0,0,23.9375,U,0.0
20120521164435,noisefloor,no,0,0,23.96875,U,0.0
20120521164435,noisefloor,no,0,0,24.0,U,0.0
20120521164435,noisefloor,no,0,0,24.03125,U,0.0
20120521164435,noisefloor,no,0,0,24.0625,U,0.0
20120521164435,noisefloor,no,0,0,24.09375,U,0.0
20120521164435,noisefloor,no,0,0,24.125,U,0.0
20120521164435,noisefloor,no,0,0,24.15625,U,0.0
20120521164435,noisefloor,no,0,0,24.1875,U,0.0
20120521164435,noisefloor,no,0,0,24.21875,U,0.0
20120521164435,noisefloor,no,0,0,24.25,U,0.0
20120521164435,noisefloor,no,0,0,24.28125,U,0.0
20120521164435,noisefloor,no,0,0,24.3125,U,0.0
20120521164435,noisefloor,no,0,0,24.34375,U,0.0
20120521164435,noisefloor,no,0,0,24.375,U,0.0
20120521164435,noisefloor,no,0,0,24.40625,U,0.0
20120521164435,noisefloor,no,0,0,24.4375,U,0.0
20120521164435,noisefloor,no,0,0,24.46875,U,0.0
20120521164435,noisefloor,no,0,0,24.5,U,0.0
20120521164435,noisefloor,no,0,0,24.53125,U,0.0
20120521164435,noisefloor,no,0,0,24.5625,U,0.0
20120521164435,noisefloor,no,0,0,24.59375,U,0.0
20120521164435,noisefloor,no,0,0,24.625,U,0.0
20120521164435,noisefloor,no,0,0,24.65625,U,0.0
20120521164435,noisefloor,no,0,0,24.6875,U,0.0
20120521164435,noisefloor,no,0,0,24.71875,U,0.0
20120521164435,noisefloor,no,0,0,24.75,U,0.0
20120521164435,noisefloor,no,0,0,24.78125,U,0.0
20120521164435,noisefloor,no,0,0,24.8125,U,0.0
20120521164435,noisefloor,no,0,0,24.84375,U,0.0
20120521164435,noisefloor,no,0,0,24.875,U,0.0
20120521164435,noisefloor,no,0,0,24.90625,U,0.0
